01	bey-01	Bey	46.2167	4.85
01	sonthonnax-la-montagne	Sonthonnax-la-Montagne	46.2333	5.53333
01	mezeriat	Mézériat	46.2333	5.03333
01	bellignat	Bellignat	46.25	5.61667
01	saint-marcel-01	Saint-Marcel	45.9487	4.98723
01	belley	Belley	45.7667	5.68333
01	corbonod	Corbonod	45.95	5.81667
01	neyron	Neyron	45.8148	4.93223
01	saint-paul-de-varax	Saint-Paul-de-Varax	46.1	5.13333
01	pressiat	Pressiat	46.3333	5.38333
01	chazey-bons	Chazey-Bons	45.8	5.68333
01	servignat	Servignat	46.4333	5.06667
01	marlieux	Marlieux	46.0667	5.06667
01	andert-et-condon	Andert-et-Condon	45.8	5.65
01	hautecourt-romaneche	Hautecourt-Romanèche	46.1583	5.41667
01	crottet	Crottet	46.2833	4.9
01	druillat	Druillat	46.0667	5.31667
01	dompierre-sur-veyle	Dompierre-sur-Veyle	46.0667	5.2
01	perouges	Pérouges	45.9	5.18333
01	rignieux-le-franc	Rignieux-le-Franc	45.9333	5.18333
01	giron	Giron	46.2333	5.76667
01	cerdon-01	Cerdon	46.0833	5.46667
01	cruzilles-les-mepillat	Cruzilles-lès-Mépillat	46.2167	4.88333
01	lelex	Lélex	46.3	5.95
01	lhopital	Lhôpital	46.0217	5.77834
01	segny	Ségny	46.3	6.08333
01	cheignieu-la-balme	Cheignieu-la-Balme	45.8333	5.61667
01	saint-vulbas	Saint-Vulbas	45.8333	5.28333
01	echallon	Échallon	46.21	5.74139
01	montellier	Le Montellier	45.9333	5.06667
01	martignat	Martignat	46.2167	5.6
01	ceyzeriat	Ceyzériat	46.1667	5.31667
01	montcet	Montcet	46.2	5.11667
01	vonnas	Vonnas	46.2167	5
01	buellas	Buellas	46.2	5.13333
01	saint-benigne	Saint-Bénigne	46.4333	4.96667
01	chevillard	Chevillard	46.1167	5.58333
01	bouligneux	Bouligneux	46.0167	5
01	contrevoz	Contrevoz	45.8	5.63333
01	champdor	Champdor	46.0167	5.6
01	port-01	Port	46.1667	5.56667
01	surjoux	Surjoux	46.0167	5.8
01	champfromier	Champfromier	46.2	5.81667
01	vesines	Vésines	46.35	4.86667
01	seillonnaz	Seillonnaz	45.8	5.48333
01	varambon	Varambon	46.0333	5.31667
01	grand-abergement	Le Grand-Abergement	46.0333	5.66667
01	jassans-riottier	Jassans-Riottier	45.9833	4.75
01	asnieres-sur-saone	Asnières-sur-Saône	46.3833	4.88333
01	condamine-01	Condamine	46.1167	5.56667
01	lhuis	Lhuis	45.75	5.53333
01	romans-01	Romans	46.1167	5.03333
01	pizay	Pizay	45.8833	5.08333
01	certines	Certines	46.1333	5.26667
01	ruffieu	Ruffieu	46	5.66667
01	meximieux	Meximieux	45.9	5.2
01	saint-rambert-en-bugey	Saint-Rambert-en-Bugey	45.95	5.43333
01	ambronay	Ambronay	46	5.35
01	cize-01	Cize	46.2	5.43333
01	saint-germain-sur-renon	Saint-Germain-sur-Renon	46.0833	5.05
01	villette-sur-ain	Villette-sur-Ain	45.9884	5.26862
01	dagneux	Dagneux	45.85	5.06667
01	boissey-01	Boissey	46.3833	5
01	salavre	Salavre	46.3667	5.35
01	brion-01	Brion	46.1728	5.55251
01	labalme	Labalme	46.1	5.48333
01	sauverny	Sauverny	46.3167	6.11667
01	montceaux	Montceaux	46.1	4.8
01	brenod	Brénod	46.0667	5.6
01	miserieux	Misérieux	45.9833	4.81667
01	prevessin-moens	Prévessin-Moëns	46.25	6.08333
01	lent-01	Lent	46.1167	5.2
01	marsonnas	Marsonnas	46.3333	5.06667
01	manziat	Manziat	46.35	4.9
01	trevoux-01	Trévoux	45.9333	4.76667
01	bellegarde-sur-valserine	Bellegarde-sur-Valserine	46.1	5.81667
01	bourg-en-bresse	Bourg-en-Bresse	46.2	5.21667
01	confort	Confort	46.15	5.81667
01	saint-denis-les-bourg	Saint-Denis-lès-Bourg	46.2	5.2
01	massignieu-de-rives	Massignieu-de-Rives	45.75	5.76667
01	saint-etienne-sur-chalaronne	Saint-Étienne-sur-Chalaronne	46.15	4.86667
01	bohas-meyriat-rignat	Bohas-Meyriat-Rignat	46.1333	5.4
01	chevry-01	Chevry	46.2833	6.03333
01	fareins	Fareins	46.0167	4.76667
01	gorrevod	Gorrevod	46.4167	4.95
01	valeins	Valeins	46.1167	4.86667
01	vieu-d-izenave	Vieu-d'Izenave	46.0833	5.53333
01	toussieux	Toussieux	45.9667	4.83333
01	arbigny	Arbigny	46.4667	4.96667
01	malafretaz	Malafretaz	46.3167	5.15
01	samognat	Samognat	46.25	5.58333
01	cras-sur-reyssouze	Cras-sur-Reyssouze	46.3	5.16667
01	messimy-sur-saone	Messimy-sur-Saône	46.0484	4.76473
01	pougny-01	Pougny	46.1333	5.95
01	sandrans	Sandrans	46.0667	4.98333
01	pont-de-veyle	Pont-de-Veyle	46.2667	4.88333
01	mijoux	Mijoux	46.3667	6
01	saint-jean-de-gonville	Saint-Jean-de-Gonville	46.2167	5.95
01	saint-andre-le-bouchoux	Saint-André-le-Bouchoux	46.1167	5.08333
01	chaneins	Chaneins	46.1	4.85
01	joyeux	Joyeux	45.95	5.1
01	tramoyes	Tramoyes	45.8667	4.96667
01	biziat	Biziat	46.2167	4.93333
01	izenave	Izenave	46.0333	5.53333
01	belmont-luthezieu	Belmont-Luthézieu	45.8795	5.66167
01	arbent	Arbent	46.3	5.68333
01	sutrieu	Sutrieu	45.95	5.65
01	serrieres-de-briord	Serrières-de-Briord	45.8081	5.45445
01	aranc	Aranc	46	5.5
01	chaley	Chaley	45.95	5.53333
01	curciat-dongalon	Curciat-Dongalon	46.4667	5.15
01	loyettes	Loyettes	45.7667	5.2
01	gex	Gex	46.3333	6.06667
01	courtes	Courtes	46.4667	5.1
01	bereziat	Béréziat	46.3667	5.05
01	lapeyrouse-01	Lapeyrouse	45.9833	4.96667
01	apremont-01	Apremont	46.2083	5.65833
01	villieu-loyes-mollon	Villieu-Loyes-Mollon	45.9206	5.22223
01	leyment	Leyment	45.9167	5.3
01	etrez	Étrez	46.3333	5.18333
02	gercy	Gercy	49.8167	3.86667
02	villemontoire	Villemontoire	49.3	3.33333
02	brancourt-le-grand	Brancourt-le-Grand	49.9667	3.38333
02	licy-clignon	Licy-Clignon	49.1	3.26667
02	proisy	Proisy	49.9	3.73333
02	chambry-02	Chambry	49.6	3.65
02	mont-saint-jean-02	Mont-Saint-Jean	49.7833	4.2
02	morgny-en-thierache	Morgny-en-Thiérache	49.7667	4.06667
02	mesnil-saint-laurent	Mesnil-Saint-Laurent	49.8333	3.35
02	annois	Annois	49.7167	3.16667
02	brunehamel	Brunehamel	49.7667	4.18333
02	audignicourt	Audignicourt	49.4833	3.13333
02	montigny-sur-crecy	Montigny-sur-Crécy	49.7167	3.58333
02	lor	Lor	49.5333	4.05
02	chivres-en-laonnois	Chivres-en-Laonnois	49.6333	3.85
02	saint-gobain	Saint-Gobain	49.6	3.38333
02	ugny-le-gay	Ugny-le-Gay	49.6667	3.16667
02	happencourt	Happencourt	49.7833	3.18333
02	prouvais	Prouvais	49.4667	3.98333
02	azy-sur-marne	Azy-sur-Marne	49	3.36667
02	terny-sorny	Terny-Sorny	49.45	3.36667
02	droizy	Droizy	49.2833	3.38333
02	pignicourt	Pignicourt	49.4167	4.03333
02	moussy-verneuil	Moussy-Verneuil	49.4167	3.63333
02	aguilcourt	Aguilcourt	49.4	3.96667
02	montaigu-02	Montaigu	49.5333	3.83333
02	moulins-02	Moulins	49.4167	3.68333
02	saulchery	Saulchery	48.9833	3.3
02	nanteuil-la-fosse	Nanteuil-la-Fosse	49.4333	3.45
02	guignicourt	Guignicourt	49.4333	3.96667
02	bucy-le-long	Bucy-le-Long	49.4	3.38333
02	longpont	Longpont	49.2667	3.21667
02	montgobert	Montgobert	49.3	3.15
02	noircourt	Noircourt	49.6667	4.1
02	rozet-saint-albin	Rozet-Saint-Albin	49.2	3.3
02	chivy-les-etouvelles	Chivy-lès-Étouvelles	49.5167	3.58333
02	chavonne	Chavonne	49.4	3.56667
02	artonges	Artonges	48.9333	3.55
02	oisy-02	Oisy	50.0167	3.66667
02	juvigny-02	Juvigny	49.45	3.31667
02	marchais-en-brie	Marchais-en-Brie	48.8833	3.48333
02	bouconville-vauclair	Bouconville-Vauclair	49.4656	3.75556
02	bouteille	La Bouteille	49.8667	3.96667
02	ly-fontaine	Ly-Fontaine	49.7167	3.3
02	logny-les-aubenton	Logny-lès-Aubenton	49.8333	4.2
02	cuirieux	Cuirieux	49.6833	3.81667
02	iron	Iron	49.95	3.66667
02	joncourt	Joncourt	49.95	3.3
02	effry	Effry	49.9333	4
02	jumigny	Jumigny	49.4167	3.71667
02	chaourse	Chaourse	49.7	4
02	saint-remy-blanzy	Saint-Rémy-Blanzy	49.2333	3.3
02	beaumont-en-beine	Beaumont-en-Beine	49.7	3.13333
02	plessier-huleu	Le Plessier-Huleu	49.2333	3.35
02	estrees-02	Estrées	49.9667	3.28333
02	baulne-en-brie	Baulne-en-Brie	48.9833	3.61667
02	guivry	Guivry	49.65	3.11667
02	variscourt	Variscourt	49.4167	3.98333
02	chatillon-sur-oise	Châtillon-sur-Oise	49.7833	3.4
02	soissons	Soissons	49.3667	3.33333
02	bray-saint-christophe	Bray-Saint-Christophe	49.7667	3.15
02	herie-la-vieville	Le Hérie-la-Viéville	49.8167	3.63333
02	aubenton	Aubenton	49.8333	4.2
02	braye	Braye	49.4333	3.36667
02	brissay-choigny	Brissay-Choigny	49.7167	3.36667
02	remaucourt-02	Remaucourt	49.9	3.33333
02	seraucourt-le-grand	Seraucourt-le-Grand	49.7833	3.21667
02	berry-au-bac	Berry-au-Bac	49.4	3.9
02	vivaise	Vivaise	49.6167	3.56667
02	proviseux-et-plesnoy	Proviseux-et-Plesnoy	49.4667	4
02	caumont-02	Caumont	49.6167	3.18333
02	villers-le-sec-02	Villers-le-Sec	49.7833	3.5
02	vichel-nanteuil	Vichel-Nanteuil	49.1833	3.28333
02	romery-02	Romery	49.9	3.73333
02	fontaine-les-clercs	Fontaine-lès-Clercs	49.8	3.21667
02	chery-les-pouilly	Chéry-lès-Pouilly	49.65	3.6
02	pithon	Pithon	49.75	3.1
02	beaurieux-02	Beaurieux	49.4	3.73333
02	sinceny	Sinceny	49.6	3.25
02	bouffignereux	Bouffignereux	49.3667	3.85
02	saint-gengoulph	Saint-Gengoulph	49.1167	3.21667
02	pargny-les-bois	Pargny-les-Bois	49.7167	3.61667
02	montigny-l-allier	Montigny-l'Allier	49.1167	3.1
02	beuvardes	Beuvardes	49.15	3.48333
02	cuissy-et-geny	Cuissy-et-Geny	49.4167	3.7
02	reuilly-sauvigny	Reuilly-Sauvigny	49.0667	3.55
02	vailly-sur-aisne	Vailly-sur-Aisne	49.4167	3.51667
02	bievres-02	Bièvres	49.5	3.71667
02	berny-riviere	Berny-Rivière	49.4167	3.15
02	perles	Perles	49.3167	3.65
02	fontenelle-en-brie	Fontenelle-en-Brie	48.9167	3.48333
02	neuflieux	Neuflieux	49.6	3.16667
02	sainte-croix-02	Sainte-Croix	49.4833	3.78333
02	pargny-la-dhuys	Pargny-la-Dhuys	48.95	3.55
02	brenelle	Brenelle	49.3667	3.53333
02	urvillers	Urvillers	49.7833	3.31667
02	laversine	Laversine	49.35	3.16667
02	origny-sainte-benoite	Origny-Sainte-Benoite	49.8333	3.5
02	cuiry-housse	Cuiry-Housse	49.3	3.48333
02	neuville-les-dorengt	La Neuville-lès-Dorengt	49.9667	3.68333
02	blanzy-les-fismes	Blanzy-lès-Fismes	49.3333	3.66667
02	hargicourt-02	Hargicourt	49.9623	3.18
02	villers-sur-fere	Villers-sur-Fère	49.1833	3.53333
02	herie	La Hérie	49.8833	4.05
02	bonnesvalyn	Bonnesvalyn	49.1167	3.31667
02	haution	Haution	49.85	3.83333
02	berzy-le-sec	Berzy-le-Sec	49.3333	3.31667
02	vallee-au-ble	La Vallée-au-Blé	49.8667	3.78333
02	catelet	Le Catelet	50	3.25
02	gizy	Gizy	49.6	3.76667
02	saint-algis	Saint-Algis	49.8833	3.81667
